city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,city_iq,city_sj
sj,1990,47,1990-11-19,0.0004027336118697659,0.0004887694661321717,0.00019475809827823828,0.00018551090843920066,0.029650189499890185,0.4431422462331823,0.443326133209324,0.43702324861503594,0.44623239287259886,0.4394264611510671,0.05429949873482884,0.11562897539067576,0.029650189499890185,0.02478669605546776,0.0037411488034485296,0.03965195002979326,0.010969809203344668,0.04690174686359874,0.03284601830826158,0.014203683592761765,56,0,1
sj,1990,48,1990-11-26,0.00020235485174852275,0.0003203622246851675,0.00026156545500300013,0.00020948486242053675,0.04972808854251693,0.44126254349345645,0.4413005893798381,0.4361918721608032,0.4441645992402137,0.43869021876989794,0.06554460941486165,0.12041523374279306,0.04972808854251693,0.02398159104876914,0.0029379879744102244,0.03876453197899267,0.010547165462112032,0.04601438719643786,0.030478983159055305,0.03950431312362993,53,0,1
sj,1990,49,1990-12-03,0.00016143947678041814,0.00013026901313975453,0.00039225279021633263,0.0003700757404884448,0.014644236691557056,0.43894902234696753,0.4391590659027077,0.4334206759654159,0.4422677105241328,0.4362394604804195,0.10556789100941733,0.11748996322134657,0.014644236691557056,0.02376222743707574,0.003024627199628926,0.03820692275090023,0.008149689954571236,0.0432269637280901,0.032640768529374156,0.1014510373210278,52,0,1
sj,1990,50,1990-12-10,0.00018129121029831808,0.0003909077716247047,0.0002859212623550953,0.00031370879026237767,0.0,0.4455010868221749,0.44561420041546546,0.4362407117378404,0.4490823058564023,0.44235951684657593,0.0061252077645084805,0.10266872638314589,0.0,0.020341238746853337,0.004460517152545069,0.036879299711026235,0.011610149909035632,0.04392222153086569,0.028982690397918176,0.004183068717225304,47,0,1
sj,1990,51,1990-12-17,0.00043284508658294584,0.00039405942575478477,0.0003851855590452404,0.00044701365241729273,0.0774484672716321,0.44047009543911775,0.44059033410629633,0.4349496640399925,0.4443135138614699,0.4370780993785148,0.04770943713148585,0.1182515641649319,0.0774484672716321,0.02355834080050011,0.004239995076019555,0.03797010515838628,0.009724565821108309,0.04518442513845457,0.03115658073272521,0.02923698097194119,26,0,1
sj,1990,52,1990-12-24,0.00045217186231638883,0.0004144036282879938,0.00025600655435299924,0.00024159011955594004,0.0,0.4455029946617092,0.4455734630036748,0.43663466056846156,0.44813594817339963,0.44140942460175087,0.008161515266933829,0.104158615953707,0.0,0.02045290246649321,0.003416646893529472,0.037604469871915194,0.00873380362160536,0.04319922916014426,0.03153992163595308,0.031240965032768683,27,0,1
sj,1991,1,1991-01-01,0.00021962405802060858,0.000210579294680979,0.0002271197596595372,0.000250827614545239,0.0,0.4453346257720272,0.4454481321115593,0.43760976982563715,0.4482429580079315,0.4405973423362243,0.0071958735733714755,0.10934515387969386,0.0,0.020255527457381996,0.003790683400256046,0.03655760770755331,0.011179303587197832,0.044074725636900285,0.028333752195150184,0.007945443737264338,21,0,1
sj,1991,2,1991-01-08,8.938285867297075e-05,0.00014966668079066252,0.00037525903499535554,0.00020500956745234358,0.02361197183277644,0.44344964350919963,0.4436794851468514,0.4369076695202973,0.44587149334700243,0.44065749325774584,0.039224177814322,0.11415467950523663,0.02361197183277644,0.02185623710880052,0.002809175558286982,0.03711516798232152,0.009406481793685688,0.04215891500741787,0.03143297196666138,0.04722394366555288,21,0,1
sj,1991,3,1991-01-15,8.946206950831969e-05,0.00043771807534546725,0.0003875838297999032,0.000324896415764381,0.0,0.44346773865150174,0.443817066732013,0.4374886903393624,0.44626662339733475,0.4414953130235577,0.04085434507546599,0.11704620760671826,0.0,0.022065180429487453,0.0029820689836106565,0.037637970671778403,0.009798226660437144,0.04383641405907665,0.03146082777709243,0.024602069114787916,26,0,1
sj,1991,4,1991-01-22,0.0004948884073290632,0.0004620750503194787,0.0003301674972175448,0.00030287394595128166,0.0,0.444972773091932,0.445369691050891,0.43675486417694026,0.4485813121669716,0.4421580699348105,0.001045644084305295,0.10695018411669675,0.0,0.0207314944470344,0.003819801858988545,0.03691763807855523,0.0116087833033099,0.04391705154082239,0.027336123918267,0.010157685390394295,34,0,1
sj,1991,5,1991-01-29,0.00013703058854197032,0.00036824168791117816,0.0003644043831312771,0.00029229207326945906,0.0,0.4453782320933542,0.4456536168260295,0.4372020807602083,0.44845015944869465,0.44082904710884674,0.008517713791594666,0.10726982464008158,0.0,0.020986878266980535,0.004141444800927862,0.037102221979470086,0.012189510213029702,0.04483007258734035,0.028242945730024418,0.008816580942176935,37,0,1
sj,1991,6,1991-02-05,0.0005675058719859727,0.00034126004838320507,0.00038079016931947185,0.00033712924465780755,0.0,0.4445388011710169,0.44482034653604263,0.4376857310515335,0.4474651666250882,0.4404478617097131,0.02939802846462458,0.1131641731277237,0.0,0.021710986849076807,0.003625963026179525,0.037411406752422056,0.010280671638932183,0.044791307970479304,0.030756698139729123,0.010899218272816629,17,0,1
sj,1991,7,1991-02-12,0.00010630951279776203,0.0003301268719042863,0.00041246134989945086,0.0003991726607997306,0.026950655983140517,0.44328123274672643,0.44362464830773046,0.43744103519439137,0.4482319626669686,0.43912398474468844,0.03195257828472061,0.11780006948798034,0.026950655983140517,0.021590387009208414,0.004777955631360092,0.03754107996075042,0.013246028781585244,0.04807817854056093,0.028219800447720537,0.00836142235488016,19,0,1
sj,1991,8,1991-02-19,8.938537684764722e-05,0.00031195496519828884,0.00016153918972223308,0.00017787689992681798,0.0,0.4430748001403286,0.44337275139648735,0.4374392649521974,0.44707585986631554,0.4406699078589008,0.039031614556805955,0.11879316583052316,0.0,0.022399549793347455,0.0038308018649012947,0.038499558742300474,0.012620363921586605,0.04797015224157068,0.029795125615882406,0.026517661798135344,25,0,1
sj,1991,9,1991-02-26,0.0002530069543437184,0.0003100896044424187,0.00020442724066597036,0.00028457083544634166,0.04725670433952296,0.4422503799726988,0.4427303159447232,0.43615774146264313,0.4456608984268318,0.43971478904155054,0.03537935084242361,0.11591515524500534,0.04725670433952296,0.021992110283582993,0.0031429435322264747,0.037545433546998075,0.010702996893506301,0.045487736797401784,0.029730546926406393,0.04563638953203381,18,0,1
sj,1991,10,1991-03-05,0.0003140815285944469,0.00039358923701918587,0.00036912694314109414,0.00032243781110444415,0.0,0.4437784114306692,0.4442276315808747,0.4374510072412402,0.44753823505059265,0.4417260501798057,0.01236952164808498,0.11522390380652037,0.0,0.022235332890292513,0.0033425385520685293,0.03876918919307249,0.012390811702563112,0.04634844858499311,0.030700258548259102,0.016244311561942924,21,0,1
sj,1991,11,1991-03-12,8.951212670749802e-05,0.00010443081449208103,0.0003181410170062325,0.0003588584423898171,0.0,0.44372866201732497,0.4440334294974185,0.4376183937500478,0.4477098204153359,0.44114559779011936,0.019946285567987474,0.11657249510766213,0.0,0.022060476751110156,0.004070670524076945,0.03868202618435427,0.013384194183885168,0.04729224027712812,0.030732496836240988,0.005370727602449881,17,0,1
sj,1991,12,1991-03-19,0.00019083575583620586,0.00026618529195605254,0.00021935562986106892,0.00023768675453250657,0.0,0.44375228223770163,0.44406135388493906,0.43755592858825526,0.4482178346614248,0.44075748455054886,0.016561977246144523,0.11620667638427336,0.0,0.022001638241253306,0.0037941209135354415,0.03892171229271987,0.010401859583166261,0.04804465471404088,0.031482677467896354,0.00850479912639854,17,0,1
sj,1991,13,1991-03-26,0.00041722755364143434,0.0003327328350468475,0.00036890937345306145,0.0003681688261704077,0.0,0.44270619005428036,0.44303785454718353,0.43715506191059367,0.4479596705763216,0.44007200860271856,0.031639942180905635,0.11906117471255635,0.0,0.022544681285240974,0.0041032850698215695,0.03877923299145072,0.00980111096988846,0.04792126708490882,0.033038886002639,0.04003360511130581,16,0,1
sj,1991,14,1991-04-02,0.00025273473564592065,0.00032406392109063717,0.0003893614000146781,0.000331755665877912,0.01931006968980068,0.44398854949599076,0.44417003511423014,0.43713693365889345,0.4474794787249476,0.4415011289757833,0.03123687743938345,0.11308475575532756,0.01931006968980068,0.020911413372569843,0.0034161998566589074,0.0377276571671116,0.010184545822689869,0.043193576937712044,0.030788501208196133,0.006127808492893404,16,0,1
sj,1991,15,1991-04-09,0.00026320712199922274,0.0004120347184611062,0.00027518684875931545,0.00026449959572520985,0.00894755088949199,0.4434597954067707,0.4438837388889658,0.4378569242547543,0.44618453768933397,0.44126338470011334,0.029497092765691933,0.11874678251915774,0.00894755088949199,0.022358225377496876,0.0039198794372991225,0.037728839584024565,0.00971448382288341,0.043097370117719754,0.03146555396138017,0.028035659453741573,15,0,1
sj,1991,16,1991-04-16,0.00011518380514587414,0.00015238787657542005,0.00024338903529208934,0.00030680962532775053,0.06632741854459445,0.44240743202340765,0.4425690039913966,0.43479654198281714,0.4448118780116509,0.4404962057258236,0.032590766572282215,0.10915887152118402,0.06632741854459445,0.020436727923048056,0.002997585183758363,0.0379694123275464,0.009332907061471073,0.04375198800114599,0.03140023628653675,0.028870359429327624,23,0,1
sj,1991,17,1991-04-23,8.91174047967173e-05,0.0002799029155656896,0.000279701361701841,0.000334105457924125,0.04859869141580984,0.4427267796577818,0.44296654791439316,0.4367177203639784,0.44499290795160845,0.44068556671976705,0.029260214574922182,0.11651676308570152,0.04859869141580984,0.022964706478883073,0.003416167183874163,0.03940262397801959,0.011903539069282178,0.04871751462220546,0.03223079473481276,0.00519851527980851,16,0,1
sj,1991,18,1991-04-30,0.0003105561753391117,0.00023841059716999817,0.0002615670476616822,0.0002615670476616822,0.0,0.44368413102149007,0.44404046633720423,0.43795095031751125,0.4469038751248292,0.4411134262444743,0.01244204144035239,0.1178282110628121,0.0,0.024222317294399706,0.004157245349998411,0.040554352597964895,0.01145363514796117,0.04780832152498173,0.0338518549928442,0.004157245349998411,17,0,1
sj,1991,19,1991-05-07,0.0001713993310374703,0.0002663378565733179,0.00015726121441960334,0.0001643566589127457,0.052299338784870204,0.4414527931428754,0.4415752740286923,0.4357975549422639,0.44479567666386216,0.4393262715337316,0.030451282616402665,0.11757953986117024,0.052299338784870204,0.02392600777000955,0.0035688396409023476,0.039806288302343916,0.010241936247539699,0.046859498006794384,0.03370336134242625,0.059424347630067334,12,0,1
sj,1991,20,1991-05-14,8.903667082476358e-05,0.00015514639891215054,0.00022429821325271692,0.00014305225112512014,0.006173209177183609,0.4426988070240842,0.44281964250528183,0.43719761271976615,0.44533174857519253,0.44013794277708135,0.05248711745119813,0.11881519737411554,0.006173209177183609,0.023704953646747542,0.003709861284365149,0.03936692802899144,0.009772834583378404,0.045408702120629425,0.03383393491341016,0.048673380050870754,17,0,1
sj,1991,21,1991-05-21,9.845197922396917e-05,0.00019656062740529333,0.00014291970668372302,0.00019955289062436801,0.07528853897007866,0.43940528989115696,0.43921818277731783,0.4343134535964644,0.44207734766637274,0.43707380911089455,0.08726759892348837,0.11964553896248858,0.07528853897007866,0.024283980611020693,0.00273302526139148,0.04030161096994458,0.009859914212265971,0.04665063888490019,0.03355314090144241,0.005297864352859328,10,0,1
sj,1991,22,1991-05-28,0.00020606502193623913,0.00023455038567879845,0.00031522609198288636,0.00037815358415279856,0.08144054435838373,0.4395003199589804,0.4396137849448472,0.43430194263285327,0.4428706502855218,0.4372814491195139,0.0638345606854588,0.11926850999438082,0.08144054435838373,0.02448322255122869,0.0031518051688056575,0.04109953940123401,0.010316908919216399,0.04897905232317461,0.03427062820210116,0.008236717507801136,15,0,1
sj,1991,23,1991-06-04,0.00012725992450860109,0.00012896462937971224,0.00017728930659555842,0.00024596460232752324,0.011977404659633045,0.44399197191588335,0.4443350305352729,0.4371837406602402,0.4470773818496691,0.4408515031899588,0.007411760309178864,0.11276887428127629,0.011977404659633045,0.024198338586588857,0.0042564680632734084,0.04161174002149041,0.011117640463768296,0.04936232365913123,0.03453880304077351,0.030536452473816922,19,0,1
sj,1991,24,1991-06-11,0.00016148841922907726,0.00023160000041237637,0.0002567067870129418,0.0002575102326037534,0.009014339808479198,0.44389544216572435,0.44416187585464495,0.4373847332127096,0.44672048509015144,0.441687848743874,0.008614689275098347,0.1140272751987217,0.009014339808479198,0.024989788378343328,0.003552449185607566,0.04178356899266461,0.011799206223627243,0.05017834474670686,0.03537647314000868,0.0139137593102963,21,0,1
sj,1991,25,1991-06-18,8.77178500810532e-05,0.00013591851434539032,0.00019152015144391512,0.0001922770858448662,0.06512608835715779,0.44120270408859036,0.4414907516776902,0.4360872311915447,0.4443291768367443,0.4391779608084945,0.02502019213721316,0.11983410511428266,0.06512608835715779,0.026056742954347303,0.0031958564746713465,0.04257637737639218,0.010512685771942507,0.049893206673619184,0.03679440020178406,0.0048568608266354955,14,0,1
sj,1991,26,1991-06-25,0.00011627156589312816,0.00017809329615771043,0.0002702263594502234,0.00023099999716848322,0.10767345511961247,0.43707306395557444,0.437173163232729,0.43242887460557683,0.44158378760415906,0.43457683824713433,0.05517972618656929,0.12079063114806936,0.10767345511961247,0.02573385567435256,0.002982124279928362,0.04074874715367029,0.01080238025874637,0.04788082060633526,0.03328300944586719,0.018101285838980404,18,0,1
sj,1991,27,1991-07-02,8.837438615689585e-05,0.00026207910273951326,0.00029683277196764337,0.00029186686791884384,0.039326601839818655,0.44094610388125205,0.4409671454028176,0.4359003472631556,0.44540690623075513,0.43804237405101376,0.07657640560495027,0.12032803920878882,0.039326601839818655,0.02555913496786822,0.0031562280770362034,0.04178845973986153,0.009721182477258544,0.048311331099103065,0.03520246381916352,0.03638078896792213,13,0,1
sj,1991,28,1991-07-09,0.00014334896780794076,0.00010355446590872915,0.0002042242002671437,0.0002484074883665186,0.00906841251457871,0.4438069672503666,0.4440584566675735,0.437578905800713,0.4469114878718154,0.4406982199172916,0.0276638358927605,0.11520751335806845,0.00906841251457871,0.02537295750404349,0.003592705960096653,0.0420346597331767,0.009869374608038136,0.04852266402580451,0.03609612811675701,0.006805007759716486,14,0,1
sj,1991,29,1991-07-16,8.8465701734829e-05,0.00011402245509901841,0.000147190074970575,0.0001719816000147581,0.043746289507872946,0.44267394617573597,0.44283402696998325,0.4365508558197361,0.4455722510710888,0.4402643089669991,0.03479650934903274,0.11536138138840667,0.043746289507872946,0.025762476140984467,0.003580754594026687,0.042463536832717926,0.010194618961829471,0.04998312148017839,0.03523883785770689,0.01798802601941523,18,0,1
sj,1991,30,1991-07-23,0.00011729633810181828,1.1788208760544783e-05,0.00020213234239837343,0.00018900188865026153,0.08285426728840047,0.43903180474605635,0.43928074828509894,0.4339420599515998,0.442387312616221,0.4366762549558328,0.040123840998624476,0.11932135781442892,0.08285426728840047,0.02596962263593981,0.003284381145355614,0.04100246525406881,0.008618885553400025,0.04803145929762346,0.03573071972140282,0.0631145090160845,23,0,1
sj,1991,31,1991-07-30,8.810268123952313e-05,0.00010278646144611033,0.00027993584415463805,0.00023395461430232472,0.07108417998008858,0.44029734486049993,0.4404609641250298,0.4353426178826396,0.4434501622389331,0.4380171635624958,0.05049752013045334,0.12025596452611283,0.07108417998008858,0.02625250132653319,0.003377269447515053,0.041953657733064295,0.009313712016753782,0.048896988087935335,0.03670945051646797,0.02643080437185694,25,0,1
