city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,city_iq,city_sj
sj,1990,41,1990-10-08,1.180721303369169,-0.0005730770409542854,0.031190391585643785,-0.15000085058938809,0.3594816180399203,0.5630094488157751,0.5484989659379224,1.163028955076198,0.31986279484764835,0.6188167674332402,1.2818027647023618,1.6411467221899332,0.3594816180399203,1.2606874725610038,0.1109353032190134,1.150230118807245,0.6686538808424156,0.9889920047495644,1.1990661381898953,1.0581374502923557,33,0,1
sj,1990,42,1990-10-15,0.017289627844377858,0.028879029323817373,0.06920765258260203,-0.005188753260169221,2.111591766301326,0.026047194566376688,0.024877428562730567,0.9173316826214842,0.0806684598457329,0.1536481198753438,1.2818027647023618,2.088740081027659,2.111591766301326,1.0053025076407969,-1.2974511073171417,0.4410960871932457,0.7715693812177379,0.6967418511746107,0.4660424498629037,1.1984717706066614,43,0,1
sj,1990,43,1990-10-22,0.9195641256422816,0.2461577762790196,-0.8642151265957914,-0.7590812566204544,2.063667867184237,-0.2117006720559695,-0.1928079293386953,0.7337437582830623,-0.397720210158098,-0.07893620390360442,1.2818027647023618,2.0536264243529376,2.063667867184237,0.7701278637285218,-1.4411640063543176,-0.16673308280213237,1.046010715563937,0.3460416668846697,-0.6001738240672686,1.7495406869628385,37,0,1
sj,1990,44,1990-10-29,1.6427182946285075,1.2873541974876284,2.4807981231530634,2.3409572225402844,1.4848621155901878,0.4574725910007523,0.4131810408449783,0.9109380733129908,0.0009370148450793028,0.9289291991384752,-0.23117469277485692,1.249396769160635,1.4848621155901878,0.9529394033485322,-1.4699065861698009,0.6842277551346663,2.263844136737956,0.9889920047495644,0.13284986425972517,-0.7011757360869918,57,0,1
sj,1990,45,1990-11-05,0.9865543435762328,1.2689238473047222,0.011065998683021184,0.3711788485096913,-0.33833092360150346,0.6569488499600115,0.6249830108063053,0.9301189012384712,0.638788574850172,0.9289291991384752,-0.45261694994670076,0.9321046905919349,-0.33833092360150346,0.9786616300274414,-0.26271823428166696,1.0387947709416658,2.00655538578164,0.9889920047495644,0.8658735525867166,-0.6909073711859451,71,0,1
sj,1990,46,1990-11-12,1.6427182946285075,1.7448810001618342,0.04744056035597169,1.241084349614571,-0.3486989394010854,0.9631217120766603,1.0074032343247885,0.369308027698609,0.7185200198508257,1.1615135229174234,-0.6582821506279296,-0.8409234444845637,-0.3486989394010854,0.34295517065886905,-0.6363717717622284,0.3803131702078906,2.2123863865442903,0.6967418511746107,-0.26698123846409005,0.4146532498267577,44,0,1
sj,1990,47,1990-11-19,1.6427182946285075,2.0388116324319547,-0.8146211675640842,-0.7328581405928176,-0.3477973728098174,0.2823509915372926,0.2955132795722842,0.17019276665077293,0.1603999048463865,-0.2339924197562219,0.17564797816171107,-0.12342029081232678,-0.3477973728098174,0.12890949868897397,0.024707563792683983,-0.14647211045004327,0.788721964619628,0.05379151330971402,-0.26698123846409005,-0.5882237221754774,56,0,1
sj,1990,48,1990-11-26,0.8208236845741033,1.655135430767294,-0.016216248755215004,-0.4407859503637797,-0.04194090672215201,-0.7509824178019155,-0.8340972279865343,-0.19058947335693185,-0.9558403251625371,-0.6216329593877876,0.38976517339148353,0.834378730390169,-0.04194090672215201,-0.22109651434395108,-1.0675104688737562,-0.5719525294184439,0.44567029667787317,-0.2969086709802291,-1.33319751239426,-0.002926922815811116,53,0,1
sj,1990,49,1990-12-03,0.5385572611429348,0.2333766735169489,1.575161541151703,1.5441869410928768,-0.5749921538093506,-0.5039565860052845,-0.48697733210855093,-0.2088569281587367,-0.4774516551587063,-0.4665767435351701,1.1645313403413187,0.39693871807114245,-0.5749921538093506,-0.25141199582369844,-0.9237975698365802,-0.723909821917289,-1.4582664603556406,-1.290559193135073,-0.26698123846409005,1.444912528231784,52,0,1
sj,1990,50,1990-12-10,0.6594536700706122,2.0388116324319547,0.2419474770845963,0.7922250734145608,-0.79948223503508,-0.7799760602907179,-0.8223304512826709,-1.9853669434371912,-0.6369145451599681,-0.9317453910930225,-0.7428020961133662,-2.767203653539747,-0.79948223503508,-1.8884479937365561,0.9444701176064657,-1.645784063015486,1.217536549534815,-1.290559193135073,-2.1328597178418907,-0.8209733265992042,47,0,1
sj,1990,51,1990-12-17,1.6427182946285075,2.0388116324319547,1.4703718238865051,2.4640528230808223,0.382696957765071,-0.7034328449645435,-0.7399630184741891,-0.3522564510381286,-0.397720210158098,-1.0092734990193533,0.05196712460135556,0.4485515628572577,0.382696957765071,-0.3846163839547784,0.7145294791630806,-0.9163890590493977,-0.20612787240185518,-0.5891588245551828,-1.0000049267910815,-0.23909931553988692,26,0,1
sj,1990,52,1990-12-24,1.6427182946285075,2.0388116324319547,-0.11380567361205866,-0.07959844483841853,-0.79948223503508,-0.9133468144404084,-0.9811819289596293,-1.9205174772284723,-1.274766105165061,-1.5519702545035363,-0.7044863874933016,-2.6317199359909984,-0.79948223503508,-1.8452713989173541,-0.46391629292968933,-1.311478019560578,-1.0980622090240024,-1.5828093467100268,-1.0000049267910815,-0.2014486442360488,27,0,1
sj,1991,1,1991-01-01,0.9227042921079355,0.8098233018904215,-0.4633292982393051,0.023010064641825617,-0.79948223503508,-1.7077726126267165,-1.7636725406404645,-2.047476290914129,-1.9126176651701536,-2.637363765471947,-0.7230807755000976,-1.6671520170995,-0.79948223503508,-1.9555095133014715,0.024707563792683983,-1.8585242724996864,0.8401797148012857,-1.290559193135073,-2.466052303445069,-0.735403619090481,21,0,1
sj,1991,2,1991-01-08,0.017289627844377858,0.3652632058183965,1.311988378083781,-0.512333037401444,-0.4422364732451392,-1.2090819660404053,-1.1929838989209562,-1.1678983244336252,-1.6734233301682382,-1.1643297148719707,-0.11650930006628142,-0.5743980984797487,-0.4422364732451392,-1.2095649396130872,-1.2687085275217784,-1.4836962843405976,-0.532026956929712,-1.93350953099997,-1.0000049267910815,0.16821249220163514,21,0,1
sj,1991,3,1991-01-15,0.017289627844377858,2.0388116324319547,1.4542065308616583,0.9348920199860364,-0.79948223503508,-1.4131972071809003,-1.3341852127776648,-1.0847814034231378,-1.6734233301682382,-0.9317453910930225,-0.08636385284314237,-0.02019460124009619,-0.79948223503508,-1.1278050047755204,-1.0387678890582732,-1.2506951025043083,-0.22328045579173844,-1.290559193135073,-1.0000049267910815,-0.35205132945140144,26,0,1
sj,1991,4,1991-01-22,1.6427182946285075,2.0388116324319547,0.7661064845295923,0.6619188820916936,-0.79948223503508,-1.0385993495699948,-0.928231436675214,-1.7433231621985437,-0.8761088801618836,-1.0092734990193533,-0.8385913676635277,-2.0644016994992627,-0.79948223503508,-1.7194162183904456,0.08219272340353093,-1.625523090663397,1.217536549534815,-1.290559193135073,-2.7992448890482464,-0.6840617945852472,34,0,1
sj,1991,5,1991-01-29,0.3491005510484794,1.987444102581133,1.1697702253059028,0.5329015838711678,-0.79948223503508,-0.9087078322591727,-0.8635141676869352,-1.6218445853370593,-1.0355717701631455,-1.7845545782824845,-0.6977247918544668,-2.008981349757529,-0.79948223503508,-1.61285270787272,0.5133314205150582,-1.5444792013259527,1.6806563012417752,-0.9398590088451279,-2.466052303445069,-0.7148668892883875,37,0,1
sj,1991,6,1991-02-05,1.6427182946285075,1.788966913489057,1.3675625406825442,1.0773011879370435,-0.79948223503508,-1.1557336640558038,-1.1106164661124744,-1.252841991052182,-1.3544975501657144,-1.7845545782824845,-0.3035801127407142,-0.8214628636693958,-0.79948223503508,-1.2931621763195447,-0.17649049485533752,-1.3823914227219765,0.1540763789297829,-0.9398590088451279,-1.33319751239426,-0.6669478530835026,17,0,1
sj,1991,7,1991-02-12,0.13452250922879228,1.705981991755532,1.7424304165595306,1.8261733174651316,-0.3926503107253998,-1.8504213327625054,-1.78132270528438,-1.3661002129971036,-0.9558403251625371,-2.4823075496192852,-0.2554037438140155,0.09699193977683762,-0.3926503107253998,-1.3455252806118083,1.375608814717994,-1.3216085056657092,2.538285471084155,0.3460416668846697,-2.466052303445069,-0.7251352541894344,19,0,1
sj,1991,8,1991-02-19,0.017289627844377858,1.5759481636544648,-1.2248539373917298,-0.8407159601625975,-0.79948223503508,-1.4201556816704508,-1.3694855412418303,-0.9450353717598484,-1.0355717701631455,-1.1643297148719707,-0.12017183103731698,0.3470180976998732,-0.79948223503508,-0.9753089466352585,0.1109353032190134,-0.8252146835359077,2.0580131359753033,0.3460416668846697,-1.7330286151180754,-0.3075550815468654,25,0,1
sj,1991,9,1991-02-26,1.170777442894598,1.5670569617330243,-0.7105299069544119,0.45779066233933735,-0.08296218662484553,-1.3459319570289645,-1.1929838989209562,-1.0884348946392404,-1.274766105165061,-1.1643297148719707,-0.18778778742566618,-0.17503313559844208,-0.08296218662484553,-1.1305609576431614,-0.8088272505947683,-1.240564616399177,0.5314332136633122,-0.5891588245551828,-1.7330286151180754,0.1339846091981459,18,0,1
sj,1991,10,1991-03-05,1.5952232768354915,2.0388116324319547,1.2374692417956497,0.9070789686908959,-0.79948223503508,-1.1255802762246343,-0.9870653168996815,-1.0089714648448556,-0.8761088801618836,-0.6991610673141183,-0.624474172433755,-0.37090811209828606,-0.79948223503508,-1.0497196738043462,-0.5501440323358989,-0.7036488495651975,1.8693347186145421,-0.2969086709802291,-1.33319751239426,-0.5437274742709413,21,0,1
sj,1991,11,1991-03-12,0.017289627844377858,0.026656228843457336,0.628561802487294,1.3430637350490566,-0.79948223503508,-1.4062387335031168,-1.3518353765979148,-1.1341035322830884,-1.0355717701631455,-1.2418578227983015,-0.48163546456336737,-0.12722779573833096,-0.79948223503508,-1.1351542124439995,0.4271036810887288,-0.7644317665505526,2.5704465649326824,0.05379151330971402,-1.33319751239426,-0.7935910201964128,17,0,1
sj,1991,12,1991-03-19,0.7280139712373904,1.2314140891986454,-0.542647450636541,-0.12145952962523225,-0.79948223503508,-1.425954410005867,-1.3694855412418303,-1.1861657798747842,-0.7963774351612753,-1.4744421465772497,-0.5455888899806809,-0.20295483848785273,-0.79948223503508,-1.161795090057354,0.053450143608167355,-0.6529964187558881,0.256991879317112,0.3460416668846697,-1.0000049267910815,-0.7217124658890854,17,0,1
sj,1991,13,1991-03-26,1.6427182946285075,1.7334891476999885,1.2409632933179746,1.4664153115623668,-0.79948223503508,-1.374925599517767,-1.3047682722535514,-0.8756190418507056,-0.3179887651574444,-1.2418578227983015,-0.2593480079366691,0.424437364864241,-0.79948223503508,-0.9027355213350599,0.48458884069957486,-0.6732573911079772,-0.20612787240185518,0.3460416668846697,-0.26698123846409005,0.0039186537848867106,16,0,1
sj,1991,14,1991-04-02,1.1592634991872004,1.6584696314878342,1.4643102810633617,1.008285018263977,-0.5082762260555195,-1.704293375787848,-1.7224888242362002,-1.681213814721606,-1.59369188516763,-1.4744421465772497,-0.2694904013949216,-0.8603840252997358,-0.5082762260555195,-1.6468427931545537,-0.46391629292968933,-1.2506951025043083,0.06831346195635182,-1.5828093467100268,-1.33319751239426,-0.7764770786946683,16,0,1
sj,1991,15,1991-04-09,1.2367209386733313,2.0388116324319547,0.12078027743084851,0.20421942159254752,-0.6642472463448816,-1.453788306340535,-1.3341852127776648,-0.9550824716450904,-1.7531547751688918,-1.086801606945684,-0.30104451437615115,0.31401972153630997,-0.6642472463448816,-1.002868475183058,0.2259056224407064,-1.2101731578710422,-0.29189078937528734,-1.5828093467100268,-1.0000049267910815,-0.27332719854337617,15,0,1
sj,1991,16,1991-04-16,0.19941928285230737,0.38674990666179765,-0.250255812186584,0.7233819579202703,0.2050883392852771,-1.5256925394854735,-1.5518705706790907,-1.8794157032850844,-1.9923491101708073,-1.0092734990193533,-0.24131708623310938,-1.5448888028380197,0.2050883392852771,-1.8131186155687165,-1.0100253092427898,-1.0582158653721971,-0.5834847071233765,-1.290559193135073,-1.0000049267910815,-0.2527904687412827,23,0,1
sj,1991,17,1991-04-23,0.017289627844377858,1.3431098133367416,0.18763760944456911,1.061850694538207,-0.06200076337786479,-0.8843531727634195,-0.8576307797468363,-0.6911177443885718,-1.4342289951663227,-0.4665767435351701,-0.30329837958909617,-0.035847677129259896,-0.06200076337786479,-0.7015509627046183,-0.4351737131142069,-0.3389513475821545,1.5091304672829051,0.6967418511746107,-0.6001738240672686,-0.7970138084967617,16,0,1
sj,1991,18,1991-04-30,1.5786505249519251,1.033306996386549,-0.027078575932159666,0.18267237368725178,-0.79948223503508,-0.26968795703362025,-0.16927437757834649,-0.08920509690528541,-0.3179887651574444,-0.15646431182989112,-0.62222030722081,0.23448517383117376,-0.79948223503508,-0.15311634384459058,0.5708165801259043,0.21822539153299966,1.148926215951266,0.3460416668846697,0.13284986425972517,-0.8209733265992042,17,0,1
sj,1991,19,1991-05-07,0.6029306736888409,1.2511414434618413,-1.2610605158184145,-0.9887908498208202,-0.0020465850585434145,-0.4262536245248835,-0.45756039240815005,-0.18967610023325635,-0.397720210158098,-0.07893620390360442,-0.27794239594346515,0.2882132991284472,-0.0020465850585434145,-0.23579492961660045,-0.2052330746507011,-0.05529773493655325,0.20553412912344743,0.05379151330971402,0.13284986425972517,0.45914949773129393,12,0,1
sj,1991,20,1991-05-14,0.017289627844377858,0.410645011825669,-0.4695181546806702,-1.2553249301465426,-0.7057193095432092,-0.6802379308111114,-0.7164294667138402,-0.3138947951871316,-1.0355717701631455,-0.5441048514614568,0.1381774689965007,0.4438979456794089,-0.7057193095432092,-0.3717552706153226,-0.032777595818162066,-0.3389513475821545,-0.20612787240185518,-0.5891588245551828,0.13284986425972517,0.20586316350547326,17,0,1
sj,1991,21,1991-05-21,0.08951345655441892,0.7331366853179972,-1.4249596473061532,-0.5486870334782538,0.3536214351966782,-0.47032396133524645,-0.6752457503095759,0.009439160814579703,-0.7963774351612753,-0.2339924197562219,0.8123649008186663,0.8094184202045323,0.3536214351966782,-0.03277306905296299,-1.326193687132625,0.2688778223423115,-0.06890720522275168,0.05379151330971402,0.13284986425972517,-0.7935910201964128,10,0,1
sj,1991,22,1991-05-28,0.8557140741739845,1.0209893475246332,0.6474236686758781,1.6415299166543251,0.44851131892763413,-0.2882438873821899,-0.3222424664915404,0.105343300442054,-0.23825732015679082,-0.0014080959772736583,0.36440918974585257,0.7463830606107942,0.44851131892763413,0.06001067719086045,-0.7513420909839214,0.6639667828534893,0.3084496295107765,0.9889920047495644,0.4660424498629037,-0.7251352541894344,15,0,1
sj,1991,23,1991-06-04,0.28786730496822716,0.21559426967406786,-1.0273993567523174,-0.0019692244758590916,-0.6173657835989462,0.2881497206845222,0.3896474882609639,-0.11751965223168633,0.1603999048463865,0.07612001194901304,-0.7174461124677353,-0.7385438671345633,-0.6173657835989462,-0.1466857871748621,0.7145294791630806,0.7551411582960647,0.8916374649949502,0.9889920047495644,0.4660424498629037,-0.21171700913709549,19,0,1
sj,1991,24,1991-06-11,0.5312302060564089,0.9876473403192314,-0.07557799149609383,0.14301412438443953,-0.6622187215145287,0.590843345150443,0.654399950506753,0.24508933274469744,0.31986279484764835,0.8514010912121445,-0.6943439940350493,-0.45382710863311854,-0.6622187215145287,0.21250673539543016,-0.23397565446618446,0.8665765061616438,1.4576727170892396,1.3396921890395095,0.8658735525867166,-0.5950692987761751,21,0,1
sj,1991,25,1991-06-18,0.013102739223505938,0.2750541825237013,-0.8412279455278625,-0.6380460823959673,0.19787580655513315,0.49690394481801997,0.5720325176982243,0.7611449411251056,0.3995942398482566,0.8514010912121445,-0.37936633052598906,0.8449551330051759,0.19787580655513315,0.7407310332475252,-0.6938569313730754,1.3629703282914454,0.4628228800797633,1.3396921890395095,1.5988972409137103,-0.8038593850974596,14,0,1
sj,1991,26,1991-06-25,0.22297053134471206,0.6045843537370899,0.13105377912351493,-0.14051531841523357,0.8630065592630923,0.2000090478757021,0.1660787424194391,0.7154763034812575,0.8779829098520875,0.30870433572796124,0.2066386248397043,1.237128142130782,0.8630065592630923,0.6920425327573477,-0.9525401496319438,0.6437058105014002,0.7715693812177379,0.6967418511746107,0.13284986425972517,-0.49238564976570737,18,0,1
sj,1991,27,1991-07-02,0.017289627844377858,1.2262271842777248,0.4212987685106665,0.5789970880949047,-0.19768653536369715,0.16869591389035216,0.08959469755100934,0.5346284972352262,0.798251464851434,0.07612001194901304,0.6064179669858194,0.9257588490288502,-0.19768653536369715,0.5147428988726195,-0.7513420909839214,0.967881367780265,-0.18897528899996507,0.6967418511746107,0.8658735525867166,-0.07138268882278961,13,0,1
sj,1991,28,1991-07-09,0.40353010311981463,0.026656228843457336,-0.7011582100574871,0.03386921436001386,-0.6613171549232607,0.6801437633016302,0.7367673833152348,0.43598423887597054,0.5590571298495638,0.4637605515805787,-0.3314716947509084,-0.20464706293231322,-0.6613171549232607,0.3852131144793203,-0.17649049485533752,0.9982728263083999,-0.10321237201452611,0.6967418511746107,1.1990661381898953,-0.7593631371929236,14,0,1
sj,1991,29,1991-07-16,0.017289627844377858,0.10815887607665392,-1.377006619353757,-0.8904167597774992,-0.1307452159620489,0.8691823109324239,0.8779686971719434,0.6213989088224621,0.638788574850172,1.006457307064806,-0.19342245045802858,-0.09676775621184822,-0.1307452159620489,0.5919095789093496,-0.17649049485533752,1.2717959527779552,0.18838154573356417,1.3396921890395095,0.8658735525867166,-0.49923122636640527,18,0,1
